TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,증평,노인,출장,85,관리자,참가증,20180828,F
1,오산,청소년,출장,16,관리자,참가증,20180828,M
1,증평,노인,출장,85,관리자,참가증,20180828,F
1,증평,노인,출장,81,관리자,2등급,20180828,F
1,오산,청소년,출장,18,관리자,3등급,20180828,M
2,금천,성인,일반,60,관리자,1등급,20180829,M
1,성남,청소년,출장,14,관리자,참가증,20180829,F
1,성남,청소년,출장,14,관리자,참가증,20180829,F
1,성남,청소년,출장,13,관리자,3등급,20180829,M
1,성남,청소년,출장,15,관리자,참가증,20180829,F
1,성남,청소년,출장,15,관리자,3등급,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,F
1,금천,성인,일반,45,관리자,3등급,20180829,F
1,성남,청소년,출장,15,관리자,참가증,20180829,F
1,성남,청소년,출장,15,관리자,3등급,20180829,M
1,성남,청소년,출장,14,관리자,참가증,20180829,M
1,성남,청소년,출장,15,관리자,2등급,20180829,M
1,성남,청소년,출장,13,관리자,2등급,20180829,F
1,성남,청소년,출장,15,관리자,참가증,20180829,M
1,성남,청소년,출장,15,관리자,참가증,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,F
1,순천,성인,일반,49,인바디,참가증,20180829,F
1,성남,청소년,출장,15,관리자,참가증,20180829,M
1,성남,청소년,출장,15,관리자,참가증,20180829,M
1,강릉,성인,일반,59,관리자,3등급,20180829,M
1,순천,성인,일반,25,인바디,참가증,20180829,F
1,의정부,노인,일반,65,관리자,3등급,20180829,M
1,의정부,노인,일반,65,관리자,3등급,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,F
1,성남,청소년,출장,14,관리자,참가증,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,F
1,성남,청소년,출장,14,관리자,3등급,20180829,M
1,성남,청소년,출장,15,관리자,참가증,20180829,F
1,성남,청소년,출장,13,관리자,3등급,20180829,M
1,성남,청소년,출장,15,관리자,참가증,20180829,F
1,성남,청소년,출장,15,관리자,3등급,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,F
1,성남,청소년,출장,15,관리자,3등급,20180829,M
1,성남,청소년,출장,13,관리자,참가증,20180829,M
1,성남,청소년,출장,13,관리자,1등급,20180829,F
2,동작,성인,출장,58,관리자,3등급,20180809,F
2,KSPO송파,성인,출장,37,관리자,참가증,20180809,F
6,KSPO송파,성인,출장,38,관리자,참가증,20180809,F
1,서초,노인,일반,71,인바디,3등급,20180809,M
2,서구(대전),노인,출장,69,관리자,3등급,20180809,M
1,노원,노인,출장,76,관리자,3등급,20180809,M
3,KSPO송파,성인,출장,61,관리자,3등급,20180809,F
1,동작,성인,출장,61,관리자,참가증,20180809,M
1,목포,성인,일반,36,관리자,참가증,20180809,F
6,KSPO송파,성인,출장,63,관리자,1등급,20180809,F
1,동작,성인,출장,62,관리자,참가증,20180809,F
1,노원,노인,출장,74,관리자,3등급,20180809,M
1,사천,노인,일반,70,인바디,2등급,20180809,M
1,동작,노인,출장,67,관리자,참가증,20180809,F
1,천안,청소년,출장,15,관리자,3등급,20180809,M
2,안동,성인,일반,35,관리자,2등급,20180809,F
3,KSPO송파,성인,출장,53,관리자,2등급,20180809,F
1,안동,성인,일반,57,관리자,1등급,20180809,F
1,천안,청소년,출장,13,관리자,참가증,20180809,F
3,사하,성인,일반,19,관리자,참가증,20180809,F
1,의정부,노인,일반,66,관리자,3등급,20180809,M
2,안동,성인,일반,40,관리자,참가증,20180809,F
1,의정부,노인,일반,75,관리자,참가증,20180809,M
1,의정부,노인,일반,75,관리자,참가증,20180809,M
3,안동,성인,일반,54,관리자,3등급,20180809,F
1,오산,성인,일반,32,인바디,참가증,20180809,F
1,원주,성인,일반,55,인바디,참가증,20180809,F
1,원주,성인,일반,56,인바디,참가증,20180809,F
1,노원,성인,일반,38,관리자,참가증,20180809,F
1,사천,성인,일반,60,관리자,참가증,20180809,M
1,서초,노인,일반,75,인바디,2등급,20180809,M
1,마포,노인,일반,81,관리자,3등급,20180809,M
1,노원,노인,출장,79,관리자,3등급,20180809,M
1,노원,노인,출장,80,관리자,참가증,20180809,M
1,동작,성인,출장,57,관리자,참가증,20180809,F
1,성동,노인,일반,75,관리자,1등급,20180809,M
1,노원,노인,출장,75,관리자,참가증,20180809,M
1,성동,노인,일반,70,관리자,3등급,20180809,M
1,성동,성인,출장,43,관리자,2등급,20180810,F
2,의정부,노인,일반,71,관리자,참가증,20180810,F
1,동구(광주),성인,일반,21,관리자,참가증,20180810,M
2,동구(광주),성인,일반,36,관리자,참가증,20180810,M
1,의정부,노인,일반,70,관리자,2등급,20180810,M
2,의정부,노인,일반,66,관리자,3등급,20180810,F
1,성동,성인,출장,51,관리자,3등급,20180810,F
1,성동,성인,출장,48,관리자,3등급,20180810,F
3,증평,성인,일반,34,관리자,참가증,20180810,F
1,창원,성인,일반,32,관리자,참가증,20180810,F
1,서초,노인,일반,80,인바디,2등급,20180810,M
3,증평,성인,일반,37,관리자,참가증,20180810,F
1,원주,성인,일반,58,인바디,2등급,20180810,F
3,증평,성인,일반,35,관리자,참가증,20180810,F
1,성동,성인,출장,42,관리자,3등급,20180810,F
1,성동,성인,출장,34,관리자,참가증,20180810,M
1,금천,성인,일반,42,관리자,1등급,20180810,M
1,세종,청소년,일반,14,인바디,참가증,20180810,M
1,성동,성인,출장,32,관리자,2등급,20180810,M
1,춘천,성인,일반,29,인바디,참가증,20180810,F
1,세종,성인,일반,45,인바디,참가증,20180810,F
1,성동,성인,출장,29,관리자,참가증,20180810,M
1,노원,노인,출장,70,관리자,참가증,20180810,M
1,노원,노인,출장,69,관리자,참가증,20180810,F
1,목포,청소년,일반,18,관리자,3등급,20180810,M
1,노원,노인,출장,77,관리자,참가증,20180810,M
1,목포,청소년,일반,17,관리자,2등급,20180810,M
1,노원,노인,출장,79,관리자,2등급,20180810,M
1,목포,청소년,일반,17,관리자,1등급,20180810,M
1,목포,성인,일반,61,관리자,참가증,20180810,F
1,노원,노인,출장,79,관리자,참가증,20180810,M
1,노원,노인,출장,73,관리자,3등급,20180810,M
1,노원,노인,출장,75,관리자,참가증,20180810,M
1,목포,청소년,일반,18,관리자,1등급,20180810,M
1,노원,성인,출장,63,관리자,2등급,20180810,F
1,성남,노인,일반,69,관리자,3등급,20180810,M
1,성동,성인,출장,20,관리자,3등급,20180810,M
1,성동,성인,일반,64,관리자,참가증,20180813,F
1,KSPO(버스),성인,출장,50,관리자,참가증,20180813,F
2,포항,성인,출장,54,관리자,참가증,20180813,F
2,포항,성인,출장,55,관리자,참가증,20180813,F
1,북구(부산),청소년,일반,18,관리자,참가증,20180813,F
2,포항,성인,출장,58,관리자,참가증,20180813,F
1,서구(대전),노인,출장,66,관리자,3등급,20180813,F
1,곡성,성인,일반,29,관리자,1등급,20180814,M
1,북구(부산),성인,일반,25,관리자,2등급,20180813,F
2,포항,성인,출장,41,관리자,참가증,20180813,M
1,오산,성인,일반,63,인바디,참가증,20180813,F
2,포항,노인,출장,68,관리자,참가증,20180813,M
2,포항,성인,출장,59,관리자,참가증,20180813,F
1,서초,노인,일반,65,인바디,참가증,20180813,F
2,포항,노인,출장,71,관리자,참가증,20180813,M
2,포항,노인,출장,70,관리자,참가증,20180813,F
2,포항,성인,출장,57,관리자,참가증,20180813,F
2,포항,노인,출장,71,관리자,참가증,20180813,F
1,의정부,노인,일반,68,관리자,참가증,20180813,F
3,포항,성인,출장,45,관리자,참가증,20180813,M
2,포항,노인,출장,77,관리자,참가증,20180813,F
2,부천,노인,일반,75,관리자,3등급,20180813,M
2,포항,성인,출장,36,관리자,참가증,20180813,M
2,포항,노인,출장,66,관리자,참가증,20180813,M
2,포항,성인,출장,50,관리자,참가증,20180813,M
2,포항,성인,출장,60,관리자,참가증,20180813,M
2,포항,노인,출장,66,관리자,참가증,20180813,M
1,노원,노인,출장,69,관리자,참가증,20180813,M
2,포항,노인,출장,65,관리자,참가증,20180813,M
2,포항,노인,출장,73,관리자,참가증,20180813,M
1,동구(광주),성인,일반,23,관리자,참가증,20180813,M
1,성남,성인,출장,43,관리자,참가증,20180813,F
2,동구(광주),성인,일반,21,관리자,참가증,20180813,F
2,포항,성인,출장,55,관리자,참가증,20180813,M
1,노원,노인,출장,73,관리자,2등급,20180813,M
2,포항,성인,출장,50,관리자,참가증,20180813,M
1,성남,성인,출장,30,관리자,참가증,20180813,M
1,노원,노인,출장,69,관리자,2등급,20180813,M
1,목포,성인,일반,29,관리자,참가증,20180813,F
1,화성,성인,일반,33,관리자,참가증,20180814,F
1,곡성,성인,일반,32,관리자,참가증,20180814,F
1,금천,노인,일반,73,관리자,참가증,20180814,M
2,남구(울산),성인,일반,60,관리자,참가증,20180814,F
1,금천,노인,일반,76,관리자,1등급,20180814,M
1,곡성,성인,일반,52,관리자,2등급,20180814,F
1,노원,노인,출장,81,관리자,2등급,20180814,M
1,곡성,노인,일반,67,관리자,참가증,20180814,F
1,곡성,노인,일반,74,관리자,2등급,20180814,M
1,노원,노인,출장,73,관리자,참가증,20180814,M
1,금천,노인,일반,66,관리자,참가증,20180814,M
1,곡성,성인,일반,29,관리자,참가증,20180814,F
1,연수,청소년,일반,14,관리자,참가증,20180814,M
1,곡성,성인,일반,40,관리자,참가증,20180814,F
1,곡성,성인,일반,38,관리자,3등급,20180814,M
1,곡성,성인,일반,37,관리자,참가증,20180814,F
1,증평,성인,일반,63,관리자,참가증,20180814,M
1,곡성,성인,일반,31,관리자,참가증,20180814,F
4,금천,성인,일반,33,관리자,1등급,20180814,M
1,광산,성인,일반,48,관리자,참가증,20180814,F
2,충주,성인,일반,25,관리자,1등급,20180814,M
3,성남,성인,출장,46,관리자,참가증,20180814,M
1,부천,노인,일반,66,관리자,2등급,20180814,F
1,금천,성인,일반,60,관리자,참가증,20180814,F
1,충주,성인,출장,46,관리자,2등급,20180814,M
1,사천,노인,일반,70,인바디,참가증,20180814,M
1,충주,성인,출장,30,관리자,1등급,20180814,M
1,충주,성인,출장,34,관리자,2등급,20180814,M
1,충주,성인,출장,36,관리자,1등급,20180814,M
1,KSPO송파,노인,출장,67,관리자,참가증,20180814,M
1,KSPO송파,노인,출장,74,관리자,3등급,20180814,M
1,KSPO송파,노인,출장,67,관리자,3등급,20180814,M
1,KSPO송파,노인,출장,70,관리자,2등급,20180814,F
1,충주,성인,일반,23,관리자,1등급,20180814,M
1,KSPO송파(출장A),성인,출장,25,관리자,3등급,20180814,F
3,충주,성인,일반,23,관리자,3등급,20180814,M
1,서초,성인,일반,49,인바디,3등급,20180814,F
2,서초,청소년,일반,17,인바디,참가증,20180816,F
2,금천,성인,일반,19,관리자,참가증,20180816,F
21,청주,노인,일반,81,인바디,2등급,20180816,F
2,청주,노인,일반,76,인바디,3등급,20180816,F
9,순천,성인,일반,53,인바디,2등급,20180816,F
6,청주,노인,일반,66,인바디,3등급,20180816,F
1,동구(광주),성인,일반,24,관리자,참가증,20180816,F
8,순천,성인,일반,26,인바디,3등급,20180816,M
2,금천,성인,일반,25,관리자,1등급,20180816,M
2,청주,성인,일반,62,인바디,참가증,20180816,F
9,청주,성인,일반,63,인바디,참가증,20180816,F
2,북구(부산),성인,일반,28,관리자,참가증,20180816,F
4,청주,성인,일반,62,인바디,3등급,20180816,F
19,청주,성인,일반,61,인바디,2등급,20180816,M
2,북구(부산),성인,일반,40,관리자,참가증,20180816,F
4,청주,노인,일반,65,인바디,참가증,20180816,F
2,청주,노인,일반,75,인바디,참가증,20180816,F
1,KSPO송파,노인,출장,65,관리자,3등급,20180816,F
1,KSPO송파,노인,출장,84,관리자,참가증,20180816,M
1,마포,성인,일반,49,관리자,참가증,20180816,F
1,제주,성인,일반,40,인바디,3등급,20180816,F
2,KSPO송파,노인,출장,70,관리자,참가증,20180816,M
1,의정부,성인,일반,52,관리자,3등급,20180816,M
2,부천,성인,일반,26,관리자,3등급,20180816,M
7,청주,성인,일반,61,인바디,1등급,20180816,F
1,금천,성인,일반,28,관리자,참가증,20180816,F
4,청주,성인,일반,56,인바디,2등급,20180816,M
7,청주,성인,일반,60,인바디,3등급,20180816,F
6,청주,성인,일반,58,인바디,참가증,20180816,M
5,청주,성인,일반,56,인바디,참가증,20180816,F
1,화성,성인,일반,58,관리자,참가증,20180816,F
1,영동,성인,일반,26,관리자,3등급,20180816,M
1,영동,성인,일반,26,관리자,3등급,20180816,M
1,안동,성인,일반,37,관리자,3등급,20180816,F
1,안동,성인,일반,47,관리자,2등급,20180816,F
1,안동,성인,일반,40,관리자,참가증,20180816,F
3,KSPO송파,성인,일반,29,인바디,참가증,20180818,M
1,증평,성인,일반,38,관리자,2등급,20180818,F
1,제주,성인,일반,46,인바디,참가증,20180818,M
1,제주,성인,일반,36,관리자,참가증,20180818,M
1,전주,성인,일반,26,인바디,참가증,20180818,M
1,전주,성인,일반,26,인바디,참가증,20180818,M
1,증평,성인,일반,64,관리자,3등급,20180818,M
1,증평,성인,일반,35,관리자,참가증,20180818,F
1,KSPO송파,성인,일반,44,인바디,1등급,20180818,F
1,KSPO송파,성인,일반,36,인바디,2등급,20180818,M
2,증평,성인,일반,58,관리자,참가증,20180818,F
1,제주,성인,일반,35,관리자,참가증,20180818,F
1,부천,성인,일반,49,관리자,참가증,20180818,F
1,KSPO(버스),성인,출장,36,관리자,3등급,20180818,M
1,KSPO송파,성인,일반,24,인바디,참가증,20180818,M
1,KSPO(버스),성인,출장,37,관리자,3등급,20180818,F
1,목포,성인,일반,30,관리자,참가증,20180818,F
1,KSPO(버스),성인,출장,36,관리자,참가증,20180818,F
1,KSPO(버스),성인,출장,43,관리자,참가증,20180818,M
1,증평,노인,일반,72,관리자,2등급,20180818,F
1,충주,성인,일반,44,관리자,참가증,20180818,F
1,충주,성인,일반,53,관리자,3등급,20180818,M
1,충주,성인,일반,43,관리자,2등급,20180818,M
1,KSPO(버스),성인,출장,47,관리자,참가증,20180818,M
1,KSPO(버스),성인,출장,39,관리자,3등급,20180818,M
1,부천,성인,일반,31,관리자,참가증,20180818,M
1,KSPO(버스),노인,출장,71,관리자,참가증,20180818,F
1,KSPO(버스),성인,출장,35,관리자,참가증,20180818,M
1,증평,노인,일반,82,관리자,3등급,20180818,F
1,증평,노인,일반,80,관리자,3등급,20180818,F
1,KSPO송파,청소년,일반,17,인바디,2등급,20180818,M
1,KSPO송파,청소년,일반,18,인바디,1등급,20180818,M
1,KSPO송파,성인,일반,26,인바디,참가증,20180818,F
1,KSPO송파,성인,일반,54,인바디,3등급,20180818,F
1,목포,성인,일반,60,관리자,참가증,20180818,F
1,목포,성인,일반,62,관리자,참가증,20180818,M
1,춘천,노인,일반,65,인바디,3등급,20180821,F
1,서초,성인,일반,58,인바디,참가증,20180821,F
1,사천,청소년,출장,14,관리자,참가증,20180821,M
2,청주,성인,일반,40,인바디,3등급,20180821,F
2,사천,청소년,출장,15,관리자,참가증,20180821,M
1,사천,청소년,출장,14,관리자,1등급,20180821,M
2,사천,청소년,출장,15,관리자,2등급,20180821,M
2,동작,성인,일반,30,관리자,3등급,20180821,F
2,사천,청소년,출장,14,관리자,1등급,20180821,M
1,성동,노인,일반,74,관리자,3등급,20180821,M
1,동구(광주),청소년,출장,17,관리자,참가증,20180821,M
2,사천,청소년,출장,14,관리자,2등급,20180821,M
2,사천,청소년,출장,14,관리자,1등급,20180821,M
1,동구(광주),청소년,출장,16,관리자,2등급,20180821,F
1,사천,청소년,출장,14,관리자,참가증,20180821,M
2,사천,청소년,출장,14,관리자,1등급,20180821,M
2,사천,청소년,출장,15,관리자,참가증,20180821,M
2,사천,청소년,출장,14,관리자,3등급,20180821,M
7,창원,성인,일반,62,관리자,참가증,20180821,F
1,천안,성인,일반,40,인바디,참가증,20180821,F
2,사천,청소년,출장,15,관리자,2등급,20180821,M
1,의정부,성인,일반,62,관리자,참가증,20180821,F
1,동구(광주),청소년,출장,16,관리자,3등급,20180821,F
2,사천,청소년,출장,15,관리자,참가증,20180821,F
1,사천,청소년,출장,15,관리자,참가증,20180821,F
1,동구(광주),청소년,출장,16,관리자,참가증,20180821,F
1,노원,노인,출장,76,관리자,3등급,20180821,M
2,동구(광주),청소년,출장,17,관리자,참가증,20180821,F
1,원주,성인,일반,63,인바디,3등급,20180821,M
2,사천,청소년,출장,14,관리자,참가증,20180821,F
1,노원,노인,출장,71,관리자,3등급,20180821,M
1,나주,노인,출장,80,관리자,3등급,20180821,F
1,목포,성인,일반,51,관리자,참가증,20180821,F
1,청주,성인,일반,41,인바디,3등급,20180821,F
2,청주,성인,일반,52,인바디,참가증,20180821,M
1,나주,노인,출장,70,관리자,참가증,20180821,F
1,KSPO송파,성인,일반,61,인바디,1등급,20180821,M
1,나주,노인,출장,71,관리자,참가증,20180821,F
1,나주,노인,출장,67,관리자,참가증,20180821,F
1,성남,노인,일반,73,관리자,3등급,20180821,F
1,나주,노인,출장,68,관리자,참가증,20180821,M
1,나주,노인,출장,72,관리자,참가증,20180821,F
1,성남,노인,일반,68,관리자,3등급,20180821,M
1,제주,노인,일반,66,관리자,2등급,20180821,F
1,나주,노인,출장,76,관리자,참가증,20180821,F
1,나주,노인,출장,81,관리자,3등급,20180821,F
1,제주,성인,일반,49,인바디,참가증,20180821,M
1,나주,노인,출장,78,관리자,참가증,20180821,F
1,KSPO송파,노인,일반,74,인바디,2등급,20180821,F
1,나주,성인,출장,63,관리자,참가증,20180821,F
1,나주,노인,출장,73,관리자,참가증,20180821,M
2,성동,노인,일반,72,관리자,3등급,20180821,F
1,KSPO송파,노인,일반,77,인바디,참가증,20180821,M
1,나주,성인,출장,58,관리자,참가증,20180821,F
1,나주,노인,출장,76,관리자,참가증,20180821,F
6,금천,노인,일반,76,관리자,참가증,20180821,F
1,나주,성인,출장,62,관리자,참가증,20180821,F
1,나주,노인,출장,76,관리자,참가증,20180821,F
13,곡성,성인,일반,56,관리자,참가증,20180821,F
1,서초,성인,일반,59,인바디,참가증,20180821,M
1,남구(부산),성인,출장,25,관리자,3등급,20180821,M
1,금천,노인,일반,66,관리자,참가증,20180822,F
3,연수,청소년,출장,14,관리자,참가증,20180820,M
1,금천,노인,일반,65,관리자,3등급,20180822,F
1,오산,노인,출장,86,관리자,참가증,20180822,F
3,연수,청소년,출장,15,관리자,2등급,20180820,M
3,연수,청소년,출장,14,관리자,참가증,20180820,M
3,연수,청소년,출장,15,관리자,참가증,20180820,M
3,영동,성인,일반,21,관리자,참가증,20180822,M
3,연수,청소년,출장,15,관리자,참가증,20180820,M
3,연수,청소년,출장,15,관리자,참가증,20180820,M
1,KSPO송파,성인,일반,59,인바디,참가증,20180822,F
1,연수,청소년,출장,15,관리자,2등급,20180820,M
3,연수,청소년,출장,15,관리자,1등급,20180820,M
1,오산,노인,출장,87,관리자,참가증,20180822,M
3,연수,청소년,출장,15,관리자,참가증,20180820,M
3,연수,청소년,출장,15,관리자,참가증,20180820,M
1,청주,성인,일반,60,인바디,참가증,20180822,F
1,의정부,노인,일반,79,관리자,참가증,20180822,M
1,동구(광주),청소년,출장,15,관리자,3등급,20180823,M
1,동구(광주),청소년,출장,17,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,15,관리자,참가증,20180823,M
2,원주,성인,일반,50,인바디,3등급,20180823,F
2,동구(광주),청소년,출장,17,관리자,2등급,20180823,F
1,동구(광주),청소년,출장,15,관리자,3등급,20180823,M
1,영동,성인,일반,23,관리자,3등급,20180823,F
1,동구(광주),청소년,출장,17,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,16,관리자,참가증,20180823,M
2,동구(광주),청소년,출장,17,관리자,3등급,20180823,F
1,오산,노인,일반,75,인바디,3등급,20180823,M
1,동구(광주),청소년,출장,15,관리자,3등급,20180823,M
2,동구(광주),청소년,출장,16,관리자,2등급,20180823,F
1,오산,노인,일반,78,인바디,참가증,20180823,M
1,금천,노인,일반,67,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,17,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,16,관리자,참가증,20180823,M
1,금천,성인,일반,64,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,16,관리자,3등급,20180823,F
1,금천,성인,일반,24,관리자,참가증,20180823,F
1,동구(광주),청소년,출장,16,관리자,참가증,20180823,M
1,영동,성인,일반,24,관리자,1등급,20180823,F
1,동구(광주),청소년,출장,17,관리자,참가증,20180823,F
1,영동,성인,일반,24,관리자,3등급,20180823,M
1,영동,성인,일반,24,관리자,2등급,20180823,F
6,동작,노인,출장,73,관리자,3등급,20180823,F
1,오산,노인,일반,70,인바디,3등급,20180824,M
1,사천,청소년,출장,15,관리자,3등급,20180823,F
1,사천,청소년,출장,17,관리자,참가증,20180823,M
1,동구(광주),청소년,출장,16,관리자,3등급,20180824,M
1,사천,청소년,출장,14,관리자,참가증,20180823,F
2,동구(광주),청소년,출장,16,관리자,3등급,20180824,M
1,사천,청소년,출장,16,관리자,3등급,20180823,F
1,사천,청소년,출장,16,관리자,참가증,20180823,F
1,사천,청소년,출장,15,관리자,3등급,20180823,F
1,동구(광주),청소년,출장,16,관리자,2등급,20180824,F
2,동구(광주),청소년,출장,17,관리자,3등급,20180824,M
1,동구(광주),청소년,출장,15,관리자,3등급,20180824,F
1,사천,청소년,출장,16,관리자,참가증,20180823,F
1,사천,청소년,출장,18,관리자,참가증,20180823,F
1,오산,노인,일반,76,인바디,2등급,20180824,M
2,동구(광주),청소년,출장,16,관리자,3등급,20180824,M
1,사천,청소년,출장,18,관리자,3등급,20180823,F
1,동구(광주),청소년,출장,15,관리자,참가증,20180824,F
1,사천,청소년,출장,18,관리자,참가증,20180823,F
1,사천,청소년,출장,17,관리자,참가증,20180823,F
1,사천,청소년,출장,18,관리자,3등급,20180823,F
1,동구(광주),청소년,출장,17,관리자,참가증,20180824,M
1,동구(광주),청소년,출장,15,관리자,참가증,20180824,F
1,사천,청소년,출장,17,관리자,참가증,20180823,F
2,동구(광주),청소년,출장,17,관리자,참가증,20180824,M
1,동구(광주),청소년,출장,15,관리자,참가증,20180824,F
1,동구(광주),청소년,출장,16,관리자,참가증,20180824,M
1,사천,청소년,출장,14,관리자,참가증,20180823,M
1,동구(광주),청소년,출장,17,관리자,참가증,20180824,M
1,사천,청소년,출장,17,관리자,3등급,20180823,M
1,동구(광주),청소년,출장,16,관리자,참가증,20180824,F
2,동구(광주),청소년,출장,16,관리자,참가증,20180824,M
1,동구(광주),청소년,출장,15,관리자,3등급,20180824,F
1,사천,청소년,출장,15,관리자,3등급,20180823,F
2,동구(광주),청소년,출장,16,관리자,3등급,20180824,M
3,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,충주,청소년,출장,15,관리자,3등급,20180823,F
1,KSPO송파(출장A),성인,출장,48,관리자,참가증,20180824,M
1,순천,성인,일반,42,인바디,참가증,20180824,F
1,KSPO송파(출장A),성인,출장,59,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,M
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,충주,청소년,출장,15,관리자,참가증,20180823,F
2,남구(부산),청소년,출장,14,관리자,3등급,20180824,F
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,F
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,북구(부산),노인,일반,65,관리자,참가증,20180824,F
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,F
2,남구(부산),청소년,출장,13,관리자,참가증,20180824,F
1,KSPO(버스),노인,출장,70,관리자,3등급,20180824,F
1,서초,노인,일반,76,인바디,3등급,20180824,M
2,남구(부산),청소년,출장,13,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,M
2,남구(부산),청소년,출장,14,관리자,참가증,20180824,F
1,춘천,성인,일반,25,인바디,참가증,20180824,M
1,남구(울산),노인,출장,76,관리자,참가증,20180824,F
2,남구(부산),청소년,출장,13,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,M
2,남구(부산),청소년,출장,14,관리자,1등급,20180824,F
2,남구(부산),청소년,출장,13,관리자,참가증,20180824,F
1,충주,청소년,출장,14,관리자,참가증,20180823,F
2,남구(부산),청소년,출장,13,관리자,2등급,20180824,F
2,남구(부산),청소년,출장,14,관리자,3등급,20180824,F
1,영동,성인,출장,52,관리자,참가증,20180825,F
1,영동,노인,출장,71,관리자,참가증,20180825,M
1,영동,성인,출장,61,관리자,참가증,20180825,F
1,영동,노인,출장,69,관리자,참가증,20180825,F
1,영동,성인,출장,22,관리자,참가증,20180825,F
1,영동,성인,출장,50,관리자,참가증,20180825,M
1,영동,노인,출장,74,관리자,참가증,20180825,F
1,영동,성인,출장,63,관리자,3등급,20180825,M
1,영동,성인,출장,59,관리자,3등급,20180825,M
1,영동,성인,출장,64,관리자,참가증,20180825,F
1,영동,노인,출장,65,관리자,참가증,20180825,F
1,영동,성인,출장,55,관리자,참가증,20180825,M
1,영동,성인,출장,56,관리자,참가증,20180825,F
3,영동,성인,출장,20,관리자,3등급,20180825,M
1,영동,노인,출장,65,관리자,참가증,20180825,F
1,영동,성인,출장,55,관리자,참가증,20180825,F
1,영동,노인,출장,70,관리자,참가증,20180825,F
2,영동,성인,출장,48,관리자,참가증,20180825,F
1,영동,성인,출장,63,관리자,참가증,20180825,F
2,영동,성인,출장,21,관리자,3등급,20180825,M
1,영동,노인,출장,76,관리자,참가증,20180825,F
1,영동,노인,출장,69,관리자,참가증,20180825,F
1,영동,성인,출장,60,관리자,참가증,20180825,M
1,영동,성인,출장,51,관리자,참가증,20180825,M
1,영동,성인,출장,50,관리자,3등급,20180825,M
1,영동,성인,출장,57,관리자,참가증,20180825,M
1,영동,노인,출장,68,관리자,참가증,20180825,F
1,영동,성인,출장,52,관리자,참가증,20180825,F
1,영동,성인,출장,55,관리자,참가증,20180825,F
1,영동,성인,출장,49,관리자,3등급,20180825,M
1,영동,노인,출장,77,관리자,참가증,20180825,M
1,영동,성인,출장,61,관리자,3등급,20180825,M
1,영동,성인,출장,38,관리자,참가증,20180825,M
1,영동,성인,출장,63,관리자,2등급,20180825,M
1,영동,성인,출장,60,관리자,참가증,20180825,M
1,영동,성인,출장,32,관리자,참가증,20180825,M
1,영동,성인,출장,36,관리자,3등급,20180825,M
1,영동,노인,출장,80,관리자,참가증,20180825,M
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
1,성남,청소년,출장,13,관리자,1등급,20180827,M
1,성동,성인,일반,61,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
1,성동,성인,일반,37,관리자,참가증,20180827,F
1,성남,청소년,출장,13,관리자,2등급,20180827,F
1,성남,청소년,출장,13,관리자,3등급,20180827,M
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
1,성남,청소년,출장,13,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
2,동구(광주),청소년,출장,17,관리자,3등급,20180827,F
1,성남,청소년,출장,13,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
1,남구(부산),청소년,출장,13,관리자,참가증,20180827,F
1,화성,노인,일반,76,관리자,2등급,20180827,M
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
1,남구(부산),청소년,출장,13,관리자,3등급,20180827,F
